event_id,num_perimeters_0_5h,dt_first_last_0_5h,low_temporal_resolution_0_5h,area_first_ha,area_growth_abs_0_5h,area_growth_rel_0_5h,area_growth_rate_ha_per_h,log1p_area_first,log1p_growth,log_area_ratio_0_5h,relative_growth_0_5h,radial_growth_m,radial_growth_rate_m_per_h,centroid_displacement_m,centroid_speed_m_per_h,spread_bearing_deg,spread_bearing_sin,spread_bearing_cos,dist_min_ci_0_5h,dist_std_ci_0_5h,dist_change_ci_0_5h,dist_slope_ci_0_5h,closing_speed_m_per_h,closing_speed_abs_m_per_h,projected_advance_m,dist_accel_m_per_h2,dist_fit_r2_0_5h,alignment_cos,alignment_abs,cross_track_component,along_track_speed,event_start_hour,event_start_dayofweek,event_start_month,time_to_hit_hours,event,log_dist
38412292,1,0.0,1,56.17910389,0.0,0.0,0.0,4.046188515,0.0,0.0,0.0,9.575516124883583,3.91481345991533,17.744152341172306,8.061101295026711,0.0,0.0,1.0,55358.11567,0.0,0.03269511729601768,-0.03536327998478277,0.0,0.0,0.0,0.0,0.0,0.0,0.714140680162174,0.0,0.0,2,0,7,66.57004031,0,10.921596615994888
38909367,6,4.800517813,0,0.590399526,0.030236834,0.051214191,0.006298661,0.463985259,0.029788712,0.049945786,0.051214191,1.096230114,0.228356639,1.607917859,0.334946754,45.82741426,0.717244097,0.696822004,68906.90839,0.477326057,1.280800647,0.222161586,-0.266804686,0.266804686,-1.280800647,0.348412236,0.545180992,-0.797194403,0.797194403,-0.202214954,-0.267017678,22,2,7,1.286129994,0,11.140526231111611
39324200,1,0.0,1,1920.875526,0.0,0.0,0.0,7.561056824,0.0,0.0,0.0,91.69742169472943,25.00880807511229,217.9539160180368,27.692144452672405,0.0,0.0,1.0,430518.1306,0.0,-0.24092392731786882,-0.05851209162528163,0.041061095158192534,88.27565616755244,0.0,0.0,0.0,0.0,0.7630192182625444,0.0,0.0,20,5,2,49.5517386,0,12.972747039957818
39687487,2,1.424188072,0,2.011464239,0.0,0.0,0.0,1.102426419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2653.801642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488863685,0.488863685,0.0,0.0,19,0,9,0.743441951,1,7.884125219773914
39841201,1,0.0,1,53.13394041,0.0,0.0,0.0,3.991461353,0.0,0.0,0.0,6.834365622829982,0.0,11.757089574921112,2.7734513551786453,0.0,0.0,1.0,167002.9619,0.0,-0.005944340822592219,0.0013785073628843256,0.0012973486968952475,0.0,0.0,0.0,0.0,0.0,0.9373597218229365,0.0,0.0,23,2,7,66.01104327,0,12.02577281506958
40086180,1,0.0,1,1769.247929,0.0,0.0,0.0,7.478874889,0.0,0.0,0.0,40.28807862616248,20.15783877385105,136.3904867691051,28.703015003300262,0.0,0.0,1.0,6468.176086,0.0,-238.94662276314753,-34.491190371368816,41.923654774102936,0.507539474681897,0.0,0.0,0.0,0.0,0.6845171925485071,0.0,0.0,13,1,9,28.60549494,0,8.774804035645703
40504901,1,0.0,1,4518.738109,0.0,0.0,0.0,8.416209331,0.0,0.0,0.0,92.08907054495403,25.284743953571486,221.64590509031123,27.758197890008052,0.0,0.0,1.0,539570.734,0.0,-0.24092392731786882,-0.05851209162528163,0.041061095158192534,88.37860749656504,0.0,0.0,0.0,0.0,0.4368580182501704,0.0,0.0,18,5,3,66.96691892,0,13.198531018696839
41218264,2,4.581183654,0,273.618703,0.0,0.0,0.0,5.615383601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5451.050457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.556560407,0.556560407,0.0,0.0,23,5,7,18.80777346,0,8.603747047542491
41274865,1,0.0,1,1668.034139,0.0,0.0,0.0,7.420000378,0.0,0.0,0.0,13.07448790091433,5.898428143443839,61.108475265781074,18.486482564958045,0.0,0.0,1.0,597082.5931,0.0,-238.94662276314753,-34.36836560274551,41.925510328868725,0.4626686543370406,0.0,0.0,0.0,0.0,0.6155895782809702,0.0,0.0,5,3,7,54.5506737,0,13.299812404515631
42563089,1,0.0,1,38.88046425,0.0,0.0,0.0,3.685886586,0.0,0.0,0.0,1.9158083348338775,0.6396220443748721,0.0,0.59823471592621,0.0,0.0,1.0,86440.83455,0.0,-0.07205018683090286,-0.00035082864685958746,0.0012973486968952475,0.0026941231450968058,0.0,0.0,0.0,0.0,0.8790045488311532,0.0,0.0,21,0,8,39.92113361,0,11.367227033787557
42731036,1,0.0,1,6.801548077,0.0,0.0,0.0,2.054322185,0.0,0.0,0.0,0.0,0.0,9.609943215512736,3.771314484257989,0.0,0.0,1.0,2283.942367,0.0,12.875956494188582,2.942645543082461,0.0,0.0,0.0,0.0,0.0,0.0,0.6716167721395209,0.0,0.0,17,1,4,66.92046277,1,7.734096080690742
42751447,1,0.0,1,3216.554584,0.0,0.0,0.0,8.076376904,0.0,0.0,0.0,20.04945707730754,7.839872049972739,87.32782983820387,18.249888237359087,0.0,0.0,1.0,172781.1401,0.0,-238.94662276314753,-34.487693661659556,41.925510328868725,0.47641024027530304,0.0,0.0,0.0,0.0,0.8707632433301621,0.0,0.0,2,1,7,65.62142259,0,12.059786774107724
44291860,1,0.0,1,455.8220619,0.0,0.0,0.0,6.124293954,0.0,0.0,0.0,280.1297149805544,54.35220399273232,255.58244483766185,53.53215852330169,0.0,0.0,1.0,22067.16189,0.0,-131.138155884405,-48.170129044484135,28.23401825675471,12.54194856491587,0.0,0.0,0.0,0.0,0.3266233299364487,0.0,0.0,18,6,7,64.50388346,0,10.001891210326987
46217176,1,0.0,1,1109.141799,0.0,0.0,0.0,7.012243033,0.0,0.0,0.0,40.2720403713309,20.50951128916654,138.27526565523252,28.678152529086283,0.0,0.0,1.0,21105.90497,0.0,-238.94662276314753,-34.5057842287636,41.925510328868725,0.5118867783685349,0.0,0.0,0.0,0.0,0.40107734245103166,0.0,0.0,16,2,8,66.48903373,0,9.957355515692667
46826716,11,4.854042509,0,217.8386455,15.47132877,0.071021966,3.187308051,5.38833468,2.801621219,0.0686133,0.071021966,29.06308654,5.987398439,53.36513749,10.99395759,73.72103334,0.95990826,0.280314344,1067.998088,0.0,0.0,-1.46e-13,0.0,0.0,0.0,2.31e-13,0.0,0.739068013,0.739068013,-7.405868593,8.12528239,22,5,6,0.13031962,1,6.974477122435981
46976428,1,0.0,1,23.01278062,0.0,0.0,0.0,3.178586214,0.0,0.0,0.0,27.353380497551417,1.7502382240086227,35.24810098835028,8.77938410762914,0.0,0.0,1.0,131901.5163,0.0,0.03269511729601768,-0.03536327998478277,0.0,0.0,0.0,0.0,0.0,0.0,0.7359735267601599,0.0,0.0,1,1,8,65.19984843,0,11.789818415854748
47422636,1,0.0,1,40.62991072,0.0,0.0,0.0,3.728818917,0.0,0.0,0.0,27.353380497551417,1.7502382240086227,35.24810098835028,8.215816436802486,0.0,0.0,1.0,126187.1077,0.0,0.03269511729601768,-0.03536327998478277,0.0,0.0,0.0,0.0,0.0,0.0,0.7579774457917704,0.0,0.0,0,5,8,58.53215086,0,11.745528990893028
47616223,1,0.0,1,1101.486331,0.0,0.0,0.0,7.005323209,0.0,0.0,0.0,130.67433693309897,44.454507695324345,346.4850502635174,55.93726655204374,0.0,0.0,1.0,85785.07088,0.0,-238.94662276314753,-34.487693661659556,41.925510328868725,88.38566405680031,0.0,0.0,0.0,0.0,0.7224495973874445,0.0,0.0,3,3,5,66.18994639,0,11.359611928240886
47633923,3,4.980695936,0,165.6498632,15.03255061,0.090748947,3.018162682,5.115894984,2.774621068,0.086864567,0.090748947,32.23284239,6.471553936,48.59405338,9.756478613,290.1392524,-0.938858596,0.344302973,2783.958286,18.46733374,39.17513075,8.39669284,-7.86539296,7.86539296,-39.17513075,4.872141171,0.879792275,-0.801554871,0.801554871,-5.833605624,-7.820352955,23,3,6,3.209417225,1,7.931988174152264
48888338,1,0.0,1,2246.589531,0.0,0.0,0.0,7.717613602,0.0,0.0,0.0,41.66341828521264,21.01280336536347,148.20855221499002,39.99489483977026,0.0,0.0,1.0,32619.072,0.0,-339.6297440837089,-42.3778906843637,70.05967191154552,0.5262976167462344,0.0,0.0,0.0,0.0,0.23044512530975622,0.0,0.0,17,2,8,42.30580722,0,10.392683083407395
48971236,1,0.0,1,34.08259108,0.0,0.0,0.0,3.557705027,0.0,0.0,0.0,1.1517553997466468,0.2203865518674741,0.0,0.497679744329538,0.0,0.0,1.0,64859.49182,0.0,-0.07205018683090286,-0.00035082864685958746,0.0012973486968952475,0.0,0.0,0.0,0.0,0.0,0.8790045488311532,0.0,0.0,21,6,7,63.75231568,0,11.079993962626268
49088441,1,0.0,1,424.1487475,0.0,0.0,0.0,6.052439102,0.0,0.0,0.0,358.63892847601335,76.52283586768321,442.2615083691881,82.36978232696829,0.0,0.0,1.0,32486.81316,0.0,-163.79039295499362,-53.72509927945669,38.651268947107795,92.84179249694337,0.0,0.0,0.0,0.0,0.35104113512118473,0.0,0.0,20,3,6,19.16214063,0,10.388620318303056
49304487,1,0.0,1,0.346854015,0.0,0.0,0.0,0.297771514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,579342.0998,0.0,0.20110910745692195,0.09724000523228014,0.0,0.03970665450976832,0.0,0.0,0.0,0.0,0.4893271147494494,0.0,0.0,23,0,3,17.63673194,0,13.269650154110042
49343570,1,0.0,1,599.4369082,0.0,0.0,0.0,6.397657571,0.0,0.0,0.0,130.9447198080334,43.906181220409586,343.8705883213699,55.82518690102468,0.0,0.0,1.0,6343.519243,0.0,-238.94662276314753,-34.48360462655594,41.923654774102936,88.39913381241907,0.0,0.0,0.0,0.0,0.3548228772651105,0.0,0.0,9,3,6,26.52831077,0,8.755346607853097
49498922,1,0.0,1,526.1714721,0.0,0.0,0.0,6.26752587,0.0,0.0,0.0,246.45097171951588,40.006031309508295,165.43255611963815,34.017298462815226,0.0,0.0,1.0,163283.7756,0.0,-96.29394735270402,-42.31435844350359,23.83281050363701,4.909320253743836,0.0,0.0,0.0,0.0,0.9422317517375275,0.0,0.0,23,4,8,64.43527355,0,12.003251044973702
49705111,1,0.0,1,1683.812872,0.0,0.0,0.0,7.429409782,0.0,0.0,0.0,130.29583225371783,43.79127566784269,346.4850502635174,55.93726655204374,0.0,0.0,1.0,44413.84539,0.0,-238.94662276314753,-34.487693661659556,41.925510328868725,88.38566405680031,0.0,0.0,0.0,0.0,0.25654446656389474,0.0,0.0,4,3,6,55.81852299,0,10.70132904816656
49907151,12,4.829815077,0,200.3866525,314.0520445,1.567230355,65.02361673,5.305226705,5.752737846,0.942827632,1.567230355,480.9965474,99.58901939,654.7493713,135.5640663,59.9984337,0.866011735,0.500023675,2430.597799,325.1375709,-650.2753194,-202.2028674,134.6377261,134.6377261,650.2753194,-40.21619496,0.638521633,0.994593922,0.994593922,14.07709263,134.8311964,20,3,8,0.508562336,1,7.796303850708835
50111753,4,4.797640448,0,12.7595777,0.0,0.0,0.0,2.621735142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14753.23983,0.0,0.0,1.4e-12,0.0,0.0,0.0,2.89e-12,0.0,0.973129721,0.973129721,0.0,0.0,20,2,8,66.85989142,0,9.599285766564945
50154005,1,0.0,1,6.356731023,0.0,0.0,0.0,1.99561568,0.0,0.0,0.0,0.0,0.0,0.0,0.33294101225785044,0.0,0.0,1.0,316360.7151,0.0,0.03269511729601768,-0.03349954282705318,0.0,0.0,0.0,0.0,0.0,0.0,0.7839837672529975,0.0,0.0,2,5,8,64.55913709,0,12.664641505974076
50232090,1,0.0,1,485.0925614,0.0,0.0,0.0,6.186399061,0.0,0.0,0.0,338.6295057214329,65.99963772492315,411.6402256470831,84.27055262002416,0.0,0.0,1.0,757700.4871,0.0,-334.99964618853375,-76.42331129197035,65.7152876835066,92.90682708875073,0.0,0.0,0.0,0.0,0.4834063628238157,0.0,0.0,0,2,3,19.21307651,0,13.538044770567664
50442487,1,0.0,1,0.616722111,0.0,0.0,0.0,0.480400711,0.0,0.0,0.0,2.607812381434323,1.1408208805049003,0.8570958346598487,0.5154127780425026,0.0,0.0,1.0,81882.64788,0.0,0.2397485655755319,-0.011324281432605382,0.0,0.0029775069690771523,0.0,0.0,0.0,0.0,0.694417835216916,0.0,0.0,1,5,8,14.67000099,0,11.313054590321673
50534601,1,0.0,1,298.3108766,0.0,0.0,0.0,5.701482754,0.0,0.0,0.0,49.954464417314284,13.121790282944398,131.8737918335213,11.360530712789613,0.0,0.0,1.0,452829.413,0.0,0.4391365156775391,0.004185154685153232,0.0,52.64260368587072,0.0,0.0,0.0,0.0,0.763670590810252,0.0,0.0,21,2,3,14.98156055,0,13.023272970134975
51019821,1,0.0,1,14.82126172,0.0,0.0,0.0,2.761354714,0.0,0.0,0.0,5.633120546973025,1.669234072596209,7.829782077373236,4.3391700605511,0.0,0.0,1.0,5964.975325,0.0,-0.7831112339274253,0.018233587936664925,0.01577692915626845,0.0434756437535997,0.0,0.0,0.0,0.0,0.2602725319617769,0.0,0.0,21,3,5,61.37140299,0,8.693827829129164
51167521,1,0.0,1,16.02364531,0.0,0.0,0.0,2.834603279,0.0,0.0,0.0,1.3060454917258402,0.5273066462819529,0.7661806870154104,0.0,0.0,0.0,1.0,174239.6147,0.0,0.03269511729601768,-0.03536327998478277,0.0,0.0,0.0,0.0,0.0,0.0,0.8803873669435744,0.0,0.0,3,6,7,64.06834065,0,12.068192466053127
51302326,1,0.0,1,440.9407094,0.0,0.0,0.0,6.091175732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1330.811132,0.0,5.939581563763915,11.189343151138521,1.2793584602071921,0.0,0.0,0.0,0.0,0.0,0.4177808600453181,0.0,0.0,9,1,9,8.173316427,1,7.194295048253993
51568885,1,0.0,1,296.9957158,0.0,0.0,0.0,5.69707911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203026.6576,0.0,0.4391365156775391,0.005914490694897145,0.0,4.530786621661668,0.0,0.0,0.0,0.0,0.9422317517375275,0.0,0.0,23,2,8,66.99447413,0,12.221097493078483
51688491,7,2.078191774,0,51.10061132,42.85653966,0.838669804,20.62203316,3.953176682,3.780923845,0.609042368,0.838669804,143.5682251,69.08324194,305.27238,146.8932674,85.28463658,0.99661538,0.082205746,7468.561661,0.99727455,-2.849949411,-0.435127435,1.371360164,1.371360164,2.849949411,-5.273702073,0.084777206,0.030361523,0.030361523,146.8255471,4.459903341,21,0,5,64.3224388,0,8.91859159648545
52259907,2,3.289158094,0,21.82927895,0.0,0.0,0.0,3.128043877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2297.207311,0.0,0.0,-2.07e-13,0.0,0.0,0.0,0.0,0.0,0.9690647,0.9690647,0.0,0.0,1,0,7,43.84668292,1,7.739884668003749
52398567,1,0.0,1,18.0216119,0.0,0.0,0.0,2.945575801,0.0,0.0,0.0,0.2106474577000095,0.0,1.238164191122413,0.30661745965033926,0.0,0.0,1.0,9389.595312,0.0,0.03269511729601768,-0.03536327998478277,0.0,0.0,0.0,0.0,0.0,0.0,0.1783708375667485,0.0,0.0,4,5,7,32.8087113,0,9.14746396870176
52440944,1,0.0,1,110.1492502,0.0,0.0,0.0,4.710873895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,311444.6242,0.0,0.09454324247118778,0.024000503002178583,0.0,0.0,0.0,0.0,0.0,0.0,0.9479306321632051,0.0,0.0,20,1,8,62.527577,0,12.648980040816374
52813329,1,0.0,1,185.1013086,0.0,0.0,0.0,5.226291195,0.0,0.0,0.0,0.0,1.3472467014317937,0.0,0.0,0.0,0.0,1.0,2090.968834,0.0,4.4364569320044485,8.315100603187595,0.0,3.6954270088732035,0.0,0.0,0.0,0.0,0.6165306636071464,0.0,0.0,0,4,7,2.661197376,1,7.645860927368297
54163612,1,0.0,1,11942.39211,0.0,0.0,0.0,9.387933443,0.0,0.0,0.0,66.58928516349945,21.726404819358667,168.24296349123549,35.670374737094356,0.0,0.0,1.0,131874.4311,0.0,-238.94662276314753,-34.487693661659556,41.925510328868725,0.4940697190631394,0.0,0.0,0.0,0.0,0.7555701911769511,0.0,0.0,2,5,8,66.72742123,0,11.789613052211864
54555851,7,4.499117035,0,39.33410807,130.7757901,3.324742737,29.06699006,3.697197465,4.881101919,1.464352636,3.324742737,382.0086782,84.90747746,514.2123754,114.2918425,64.65993601,0.903783499,0.427989937,3346.852589,29.13582445,-83.26255367,-5.37580032,18.50642093,18.50642093,83.26255367,-38.58614207,0.072763694,0.231012351,0.231012351,-111.2003416,26.40282725,16,0,8,3.791231432,1,8.116074401070144
54606261,1,0.0,1,386.2028323,0.0,0.0,0.0,5.95894867,0.0,0.0,0.0,0.0,0.5031084967456587,0.0,0.0,0.0,0.0,1.0,2511.317835,0.0,-2.4042014239527694,5.987355834197788,0.0,6.758773431091008,0.0,0.0,0.0,0.0,0.805395910619432,0.0,0.0,6,2,8,7.611519684,1,7.828961046256239
55031524,2,2.998805858,0,34.25063103,0.0,0.0,0.0,3.562483431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4163.557385,0.0,0.0,-3.03e-13,0.0,0.0,0.0,0.0,0.0,-0.071696597,0.071696597,0.0,0.0,21,6,6,5.465545102,1,8.334365278845832
55093960,1,0.0,1,425.0916551,0.0,0.0,0.0,6.054654476,0.0,0.0,0.0,358.0852329155053,76.50685618139404,441.94647191586256,82.36978232696829,0.0,0.0,1.0,28057.54085,0.0,-163.79039295499362,-53.72336994344695,38.65324100094879,92.84179249694337,0.0,0.0,0.0,0.0,0.38155863615325847,0.0,0.0,22,6,5,47.00133108,0,10.242048351235212
55451314,1,0.0,1,183.3126469,0.0,0.0,0.0,5.216633483,0.0,0.0,0.0,1.2722066689706726,1.387967752886934,0.0,0.0,0.0,0.0,1.0,1523.595651,0.0,19.730298351264793,11.768089975627632,0.0,0.43270011186601476,0.0,0.0,0.0,0.0,0.5137203668976318,0.0,0.0,0,0,7,4.457485441,1,7.329484506998616
56190238,2,1.356106969,0,135.487866,0.0,0.0,0.0,4.916235717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1275.516953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.879358882,0.879358882,0.0,0.0,22,3,8,0.547744816,1,7.151890517439412
56860504,1,0.0,1,1671.49953,0.0,0.0,0.0,7.422074511,0.0,0.0,0.0,3.856769916672435,1.8960477684252472,12.091765660827791,0.6360259922836451,0.0,0.0,1.0,371683.219,0.0,-0.24092392731786882,-0.05851209162528163,0.041061095158192534,0.5058082756197233,0.0,0.0,0.0,0.0,0.7673985768531176,0.0,0.0,18,3,8,65.37490716,0,12.825799899102103
57382947,1,0.0,1,1218.913264,0.0,0.0,0.0,7.10653504,0.0,0.0,0.0,3.6600191070209687,1.7232850474902353,6.217836980796481,0.3333782273490352,0.0,0.0,1.0,288439.8008,0.0,-0.24092392731786882,-0.05851209162528163,0.04303314899918544,0.3872742818961443,0.0,0.0,0.0,0.0,0.9972498099102737,0.0,0.0,21,2,8,36.16885795,0,12.572245147340807
59050390,1,0.0,1,8092.570963,0.0,0.0,0.0,8.998825317,0.0,0.0,0.0,65.79294514590651,21.428660856142077,168.24296349123549,35.670374737094356,0.0,0.0,1.0,104630.335,0.0,-238.94662276314753,-34.487693661659556,41.925510328868725,0.4940697190631394,0.0,0.0,0.0,0.0,0.7555701911769511,0.0,0.0,3,5,8,39.26975146,0,11.558198355540565
59088464,1,0.0,1,30.22179587,0.0,0.0,0.0,3.441116436,0.0,0.0,0.0,1.1517553997466468,0.2203865518674741,0.0,0.497679744329538,0.0,0.0,1.0,61156.095,0.0,-0.07205018683090286,-0.00035082864685958746,0.0012973486968952475,0.0,0.0,0.0,0.0,0.0,0.8851141191738183,0.0,0.0,21,2,7,59.2196466,0,11.021201160549971
59822043,1,0.0,1,60.71560307,0.0,0.0,0.0,4.122536785,0.0,0.0,0.0,0.8299727189619073,0.19796183212850652,0.0,0.8810370811584665,0.0,0.0,1.0,51120.22859,0.0,-0.005944340822592219,0.0013785073628843256,0.0012973486968952475,0.0,0.0,0.0,0.0,0.0,0.8084580749083623,0.0,0.0,22,4,7,64.18241336,0,10.841955122213323
59863246,9,4.567797819,0,180.4430441,568.80882,3.152290092,124.5258311,5.200941798,6.345300901,1.423660007,3.152290092,786.4552543,172.173832,1178.520006,258.0061669,39.80048273,0.640116172,0.768278131,5215.748715,110.6732232,234.7733599,69.99113459,-51.39749375,51.39749375,-234.7733599,17.43873952,0.627068023,-0.086336007,0.086336007,257.0427914,-22.27522216,20,1,6,57.08968793,0,8.55962963529152
59912474,1,0.0,1,54.84752845,0.0,0.0,0.0,4.022625271,0.0,0.0,0.0,155.95008560376084,73.98436740422557,296.8847813188717,100.0,0.0,0.0,1.0,656.9818864,0.0,-1.3397206667268895,0.3364066908333898,0.6266383670619864,0.0,0.0,0.0,0.0,0.0,0.513523496425961,0.0,0.0,21,1,9,13.10741699,1,6.48917740267893
60008113,1,0.0,1,103.6463435,0.0,0.0,0.0,4.650586508,0.0,0.0,0.0,9.713029753591911,4.242437806666581,20.579006907842633,6.507881660175265,0.0,0.0,1.0,498519.0561,0.0,-89.19766700947916,-4.437534847106026,15.929276328352437,0.04546884740387363,0.0,0.0,0.0,0.0,0.6886502695925426,0.0,0.0,0,6,3,60.07479443,0,13.119399100473405
60132804,13,4.819050849,0,1630.389625,2508.041442,1.538308024,520.4430335,7.397187461,7.827656064,0.931497726,1.538308024,1351.378212,280.4241446,2045.333109,424.4265464,93.8978041,0.997686885,-0.067977054,2798.867829,850.7350444,-1706.526611,-566.7109182,354.1208974,354.1208974,1706.526611,-116.9273861,0.502981471,0.902627768,0.902627768,-182.6825305,383.099186,20,2,7,1.262348174,1,7.937327491120583
60328541,1,0.0,1,45.54882601,0.0,0.0,0.0,3.840501783,0.0,0.0,0.0,15.666435312476027,3.7428077709554057,33.026021374519495,14.503730255303683,0.0,0.0,1.0,218084.3377,0.0,0.03269511729601768,-0.03349954282705318,0.0,0.0,0.0,0.0,0.0,0.0,0.8689986275014191,0.0,0.0,3,5,7,65.71784847,0,12.292641722511242
60871141,7,2.086154759,0,148.8345819,27.61086754,0.185513791,13.23529207,5.009531898,3.35378663,0.170176259,0.185513791,61.12989145,29.30266375,110.4963194,52.96650159,80.91252605,0.98744836,0.157942194,868.6134046,1.14e-13,0.0,9.86e-14,0.0,0.0,0.0,-1.91e-13,0.285714286,-0.475472993,0.475472993,-46.59623732,-25.18414103,21,6,8,0.410032163,1,6.768048750361608
60883493,1,0.0,1,198.4636845,0.0,0.0,0.0,5.295632187,0.0,0.0,0.0,0.2045367866433928,0.0,2.82610274230059,0.0,0.0,0.0,1.0,5404.553876,0.0,34.12988151102885,0.03965851047448374,0.0,4.823948852840869,0.0,0.0,0.0,0.0,0.6132694850284982,0.0,0.0,20,2,7,60.73052582,0,8.595182199568736
61186593,4,4.583171289,0,703.2834273,0.0,0.0,0.0,6.557180871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200228.8637,0.0,0.0,-8.1e-12,0.0,0.0,0.0,-1.32e-11,0.0,-0.9999948,0.9999948,0.0,0.0,20,2,7,63.89179342,0,12.207221304069288
61455506,1,0.0,1,98.47321455,0.0,0.0,0.0,4.599888407,0.0,0.0,0.0,29.58680373299787,2.2647895517369903,42.36613154773809,6.760295777563825,0.0,0.0,1.0,152444.9474,0.0,0.09454324247118778,0.022136765844449006,0.0,0.09184939419931504,0.0,0.0,0.0,0.0,0.7466494972830465,0.0,0.0,19,4,6,66.64079076,0,11.93456536892105
62295471,1,0.0,1,42.95650733,0.0,0.0,0.0,3.783200675,0.0,0.0,0.0,32.970155042988544,6.192680355614898,34.45924025151852,10.047359658034994,0.0,0.0,1.0,3044.528632,0.0,-14.577866825333649,-1.5338114502134013,1.60465075547256,8.501431104381533,0.0,0.0,0.0,0.0,0.7130610798071725,0.0,0.0,21,3,7,0.132979024,1,8.021429771644266
62568772,5,4.491952683,0,42.59384916,0.0,0.0,0.0,3.774916066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1814.911174,0.0,0.0,-2.4e-13,0.0,0.0,0.0,3.6e-13,0.0,-0.842838261,0.842838261,0.0,0.0,22,3,5,0.376565957,1,7.504342644969364
62887976,3,4.645517888,0,0.665505878,0.0,0.0,0.0,0.510128908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2113.034653,0.0,0.0,4.79e-14,0.0,0.0,0.0,-2.19e-13,0.0,-0.757293941,0.757293941,0.0,0.0,21,3,7,3.320299727,1,7.656353558443421
63182365,1,0.0,1,1951.613874,0.0,0.0,0.0,7.576924202,0.0,0.0,0.0,362.24445679730326,59.57772408611051,385.34535079646884,47.62333535633069,0.0,0.0,1.0,2941.670461,0.0,-416.4957340410177,-130.3281283220791,91.52440924759561,100.0,0.0,0.0,0.0,0.0,0.49308426621095064,0.0,0.0,19,5,8,45.33606271,1,7.987072768127713
64255332,1,0.0,1,131.7370173,0.0,0.0,0.0,4.888369857,0.0,0.0,0.0,23.969330387306496,0.71136015127919,26.691119836574916,7.772910134138061,0.0,0.0,1.0,158865.6281,0.0,0.1606490884794984,0.02280342990070315,0.0,0.0,0.0,0.0,0.0,0.0,0.8270386995843165,0.0,0.0,23,1,7,33.39430561,0,11.975820312217415
64647602,2,4.527392191,0,18.9340762,0.0,0.0,0.0,2.992430639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275808.9152,0.0,0.0,-1.29e-11,0.0,0.0,0.0,0.0,0.0,-0.997275833,0.997275833,0.0,0.0,22,3,7,65.25434637,0,12.527467194384032
65120642,4,4.640813318,0,420.3987298,352.0324243,0.837377469,75.85576066,6.043579487,5.866559906,0.608339265,0.837377469,411.2388283,88.61352529,548.8348654,118.2626466,34.8475278,0.571394528,0.82067551,131497.0308,180.7129639,-435.8771141,-84.5482309,93.92257007,93.92257007,435.8771141,-94.18475437,0.658097146,0.796468885,0.796468885,71.51099965,94.19251833,17,2,6,2.483279284,0,11.786747155582889
66457746,2,3.76802964,0,9.314298977,0.0,0.0,0.0,2.333531183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,572545.7207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495605877,0.495605877,0.0,0.0,21,5,3,34.5338026,0,13.25784961929037
66587029,1,0.0,1,3.707171434,0.0,0.0,0.0,1.549087183,0.0,0.0,0.0,4.909211548384347,1.9035790360433138,7.705846271404885,0.7277924892313088,0.0,0.0,1.0,83351.51571,0.0,0.03269511729601768,-0.03536327998478277,0.0,0.07805205411772664,0.0,0.0,0.0,0.0,0.6946495123744474,0.0,0.0,6,1,5,26.38656247,0,11.330834070206961
66678641,1,0.0,1,123.4217475,0.0,0.0,0.0,4.823676984,0.0,0.0,0.0,18.266637639244646,7.716411930740403,7.440895628379803,3.9371556444300753,0.0,0.0,1.0,2634.347322,0.0,-0.08912673407655497,1.839989638280755,0.0,11.942532786902897,0.0,0.0,0.0,0.0,0.6937747636651439,0.0,0.0,5,1,8,7.488617355,1,7.876770263294848
66725353,1,0.0,1,2.062098004,0.0,0.0,0.0,1.119100303,0.0,0.0,0.0,17.38615257463198,6.1320183052711545,11.075536327325253,12.156999746825557,0.0,0.0,1.0,1458.421526,0.0,24.88373177285173,6.09940289114615,0.0,0.0,0.0,0.0,0.0,0.0,0.5962779734481315,0.0,0.0,16,2,7,55.17060979,1,7.28579542111996
